timestamp,latitude,longitude,altitude,temperature,humidity,pressure,light,air_quality,battery_voltage
2026-03-15T08:02:35,24.44,54.441538,62.64,23.56,82.73,1014.02,16436.0,89.0,4.124
2026-03-15T08:02:40,24.44,54.443846,62.54,23.56,82.73,1014.02,16436.0,89.0,4.123
2026-03-15T08:02:45,24.44,54.446154,62.43,23.56,82.73,1014.02,16436.0,89.0,4.123
2026-03-15T08:02:50,24.44,54.448462,62.3,23.56,82.73,1014.02,16436.0,89.0,4.122
2026-03-15T08:02:55,24.44,54.450769,62.17,23.56,82.73,1014.02,16436.0,89.0,4.121
2026-03-15T08:03:00,24.44,54.453077,62.03,23.59,82.6,1014.03,16854.0,89.0,4.12
2026-03-15T08:03:05,24.44,54.455385,61.87,23.59,82.6,1014.03,16854.0,89.0,4.119
2026-03-15T08:03:10,24.44,54.457692,61.71,23.59,82.6,1014.03,16854.0,89.0,4.118
2026-03-15T08:03:15,24.44,54.46,61.55,23.59,82.6,1014.03,16854.0,89.0,4.118
2026-03-15T08:03:20,24.446,54.46,61.37,23.59,82.6,1014.03,16854.0,89.0,4.117
2026-03-15T08:03:25,24.446,54.457692,61.19,23.59,82.6,1014.03,16854.0,89.0,4.116
2026-03-15T08:03:30,24.446,54.455385,61.0,23.59,82.6,1014.03,16854.0,89.0,4.115
2026-03-15T08:03:35,24.446,54.453077,60.81,23.59,82.6,1014.03,16854.0,89.0,4.114
2026-03-15T08:03:40,24.446,54.450769,60.62,23.59,82.6,1014.03,16854.0,89.0,4.113
2026-03-15T08:03:45,24.446,54.448462,60.42,23.59,82.6,1014.03,16854.0,89.0,4.113
2026-03-15T08:03:50,24.446,54.446154,60.22,23.59,82.6,1014.03,16854.0,89.0,4.112
2026-03-15T08:03:55,24.446,54.443846,60.02,23.59,82.6,1014.03,16854.0,89.0,4.111
2026-03-15T08:04:00,24.446,54.441538,59.82,23.62,82.47,1014.05,17272.0,89.1,4.11
2026-03-15T08:04:05,24.446,54.439231,59.63,23.62,82.47,1014.05,17272.0,89.1,4.109
2026-03-15T08:04:10,24.446,54.436923,59.43,23.62,82.47,1014.05,17272.0,89.1,4.108
2026-03-15T08:04:15,24.446,54.434615,59.23,23.62,82.47,1014.05,17272.0,89.1,4.107
2026-03-15T08:04:20,24.446,54.432308,59.04,23.62,82.47,1014.05,17272.0,89.1,4.107
2026-03-15T08:04:25,24.446,54.43,58.85,23.62,82.47,1014.05,17272.0,89.1,4.106
2026-03-15T08:04:30,24.446,54.427692,58.67,23.62,82.47,1014.05,17272.0,89.1,4.105
2026-03-15T08:04:35,24.446,54.425385,58.5,23.62,82.47,1014.05,17272.0,89.1,4.104
2026-03-15T08:04:40,24.446,54.423077,58.33,23.62,82.47,1014.05,17272.0,89.1,4.103
2026-03-15T08:04:45,24.446,54.420769,58.16,23.62,82.47,1014.05,17272.0,89.1,4.103
2026-03-15T08:04:50,24.446,54.418462,58.01,23.62,82.47,1014.05,17272.0,89.1,4.102
2026-03-15T08:04:55,24.446,54.416154,57.87,23.62,82.47,1014.05,17272.0,89.1,4.101
2026-03-15T08:05:00,24.446,54.413846,57.73,23.65,82.33,1014.06,17690.0,89.1,4.1
2026-03-15T08:05:05,24.446,54.411538,57.6,23.65,82.33,1014.06,17690.0,89.1,4.099
2026-03-15T08:05:10,24.446,54.409231,57.49,23.65,82.33,1014.06,17690.0,89.1,4.098
2026-03-15T08:05:15,24.446,54.406923,57.39,23.65,82.33,1014.06,17690.0,89.1,4.098
2026-03-15T08:05:20,24.446,54.404615,57.29,23.65,82.33,1014.06,17690.0,89.1,4.097
2026-03-15T08:05:25,24.446,54.402308,57.21,23.65,82.33,1014.06,17690.0,89.1,4.096
2026-03-15T08:05:30,24.446,54.4,57.15,23.65,82.33,1014.06,17690.0,89.1,4.095
2026-03-15T08:05:35,24.446,54.397692,57.09,23.65,82.33,1014.06,17690.0,89.1,4.094
2026-03-15T08:05:40,24.446,54.395385,57.05,23.65,82.33,1014.06,17690.0,89.1,4.093
2026-03-15T08:05:45,24.446,54.393077,57.02,23.65,82.33,1014.06,17690.0,89.1,4.093
2026-03-15T08:05:50,24.446,54.390769,57.0,23.65,82.33,1014.06,17690.0,89.1,4.092
2026-03-15T08:05:55,24.446,54.388462,57.0,23.65,82.33,1014.06,17690.0,89.1,4.091
2026-03-15T08:06:00,24.446,54.386154,57.01,23.68,82.2,1014.07,18108.0,89.1,4.09
2026-03-15T08:06:05,24.446,54.383846,57.04,23.68,82.2,1014.07,18108.0,89.1,4.089
2026-03-15T08:06:10,24.446,54.381538,57.07,23.68,82.2,1014.07,18108.0,89.1,4.088
2026-03-15T08:06:15,24.446,54.379231,57.12,23.68,82.2,1014.07,18108.0,89.1,4.088
2026-03-15T08:06:20,24.446,54.376923,57.19,23.68,82.2,1014.07,18108.0,89.1,4.087
2026-03-15T08:06:25,24.446,54.374615,57.26,23.68,82.2,1014.07,18108.0,89.1,4.086
2026-03-15T08:06:30,24.446,54.372308,57.35,23.68,82.2,1014.07,18108.0,89.1,4.085
2026-03-15T08:06:35,24.446,54.37,57.45,23.68,82.2,1014.07,18108.0,89.1,4.084
2026-03-15T08:06:40,24.452,54.37,57.56,23.68,82.2,1014.07,18108.0,89.1,4.083
2026-03-15T08:06:45,24.452,54.372308,57.68,23.68,82.2,1014.07,18108.0,89.1,4.083
2026-03-15T08:06:50,24.452,54.374615,57.81,23.68,82.2,1014.07,18108.0,89.1,4.082
2026-03-15T08:06:55,24.452,54.376923,57.96,23.68,82.2,1014.07,18108.0,89.1,4.081
2026-03-15T08:07:00,24.452,54.379231,58.11,23.71,82.07,1014.08,18526.0,89.1,4.08
2026-03-15T08:07:05,24.452,54.381538,58.27,23.71,82.07,1014.08,18526.0,89.1,4.079
2026-03-15T08:07:10,24.452,54.383846,58.43,23.71,82.07,1014.08,18526.0,89.1,4.078
2026-03-15T08:07:15,24.452,54.386154,58.61,23.71,82.07,1014.08,18526.0,89.1,4.078
2026-03-15T08:07:20,24.452,54.388462,58.79,23.71,82.07,1014.08,18526.0,89.1,4.077
2026-03-15T08:07:25,24.452,54.390769,58.97,23.71,82.07,1014.08,18526.0,89.1,4.076
2026-03-15T08:07:30,24.452,54.393077,59.16,23.71,82.07,1014.08,18526.0,89.1,4.075
2026-03-15T08:07:35,24.452,54.395385,59.36,23.71,82.07,1014.08,18526.0,89.1,4.074
2026-03-15T08:07:40,24.452,54.397692,59.55,23.71,82.07,1014.08,18526.0,89.1,4.073
2026-03-15T08:07:45,24.452,54.4,59.75,23.71,82.07,1014.08,18526.0,89.1,4.073
2026-03-15T08:07:50,24.452,54.402308,59.95,23.71,82.07,1014.08,18526.0,89.1,4.072
2026-03-15T08:07:55,24.452,54.404615,60.15,23.71,82.07,1014.08,18526.0,89.1,4.071
2026-03-15T08:08:00,24.452,54.406923,60.35,23.74,81.93,1014.09,18944.0,89.1,4.07
2026-03-15T08:08:05,24.452,54.409231,60.55,23.74,81.93,1014.09,18944.0,89.1,4.069
2026-03-15T08:08:10,24.452,54.411538,60.74,23.74,81.93,1014.09,18944.0,89.1,4.068
2026-03-15T08:08:15,24.452,54.413846,60.93,23.74,81.93,1014.09,18944.0,89.1,4.067
2026-03-15T08:08:20,24.452,54.416154,61.12,23.74,81.93,1014.09,18944.0,89.1,4.067
2026-03-15T08:08:25,24.452,54.418462,61.31,23.74,81.93,1014.09,18944.0,89.1,4.066
2026-03-15T08:08:30,24.452,54.420769,61.48,23.74,81.93,1014.09,18944.0,89.1,4.065
2026-03-15T08:08:35,24.452,54.423077,61.65,23.74,81.93,1014.09,18944.0,89.1,4.064
2026-03-15T08:08:40,24.452,54.425385,61.82,23.74,81.93,1014.09,18944.0,89.1,4.063
2026-03-15T08:08:45,24.452,54.427692,61.97,23.74,81.93,1014.09,18944.0,89.1,4.062
2026-03-15T08:08:50,24.452,54.43,62.12,23.74,81.93,1014.09,18944.0,89.1,4.062
2026-03-15T08:08:55,24.452,54.432308,62.25,23.74,81.93,1014.09,18944.0,89.1,4.061
2026-03-15T08:09:00,24.452,54.434615,62.38,23.77,81.8,1014.11,19362.0,89.2,4.06
2026-03-15T08:09:05,24.452,54.436923,62.5,23.77,81.8,1014.11,19362.0,89.2,4.059
2026-03-15T08:09:10,24.452,54.439231,62.6,23.77,81.8,1014.11,19362.0,89.2,4.058
2026-03-15T08:09:15,24.452,54.441538,62.7,23.77,81.8,1014.11,19362.0,89.2,4.058
2026-03-15T08:09:20,24.452,54.443846,62.78,23.77,81.8,1014.11,19362.0,89.2,4.057
2026-03-15T08:09:25,24.452,54.446154,62.85,23.77,81.8,1014.11,19362.0,89.2,4.056
2026-03-15T08:09:30,24.452,54.448462,62.9,23.77,81.8,1014.11,19362.0,89.2,4.055
2026-03-15T08:09:35,24.452,54.450769,62.95,23.77,81.8,1014.11,19362.0,89.2,4.054
2026-03-15T08:09:40,24.452,54.453077,62.98,23.77,81.8,1014.11,19362.0,89.2,4.053
2026-03-15T08:09:45,24.452,54.455385,63.0,23.77,81.8,1014.11,19362.0,89.2,4.053
2026-03-15T08:09:50,24.452,54.457692,63.0,23.77,81.8,1014.11,19362.0,89.2,4.052
2026-03-15T08:09:55,24.452,54.46,62.99,23.77,81.8,1014.11,19362.0,89.2,4.051
2026-03-15T08:10:00,24.458,54.46,62.97,23.8,81.67,1014.12,19780.0,89.2,4.05
2026-03-15T08:10:05,24.458,54.457692,62.93,23.8,81.67,1014.12,19780.0,89.2,4.049
2026-03-15T08:10:10,24.458,54.455385,62.88,23.8,81.67,1014.12,19780.0,89.2,4.048
2026-03-15T08:10:15,24.458,54.453077,62.82,23.8,81.67,1014.12,19780.0,89.2,4.048
2026-03-15T08:10:20,24.458,54.450769,62.75,23.8,81.67,1014.12,19780.0,89.2,4.047
2026-03-15T08:10:25,24.458,54.448462,62.66,23.8,81.67,1014.12,19780.0,89.2,4.046
2026-03-15T08:10:30,24.458,54.446154,62.56,23.8,81.67,1014.12,19780.0,89.2,4.045
2026-03-15T08:10:35,24.458,54.443846,62.45,23.8,81.67,1014.12,19780.0,89.2,4.044
2026-03-15T08:10:40,24.458,54.441538,62.33,23.8,81.67,1014.12,19780.0,89.2,4.043
2026-03-15T08:10:45,24.458,54.439231,62.2,23.8,81.67,1014.12,19780.0,89.2,4.043
2026-03-15T08:10:50,24.458,54.436923,62.06,23.8,81.67,1014.12,19780.0,89.2,4.042
2026-03-15T08:10:55,24.458,54.434615,61.91,23.8,81.67,1014.12,19780.0,89.2,4.041
2026-03-15T08:11:00,24.458,54.432308,61.75,23.83,81.53,1014.13,20198.0,89.2,4.04
2026-03-15T08:11:05,24.458,54.43,61.59,23.83,81.53,1014.13,20198.0,89.2,4.039
2026-03-15T08:11:10,24.458,54.427692,61.42,23.83,81.53,1014.13,20198.0,89.2,4.038
2026-03-15T08:11:15,24.458,54.425385,61.24,23.83,81.53,1014.13,20198.0,89.2,4.038
2026-03-15T08:11:20,24.458,54.423077,61.05,23.83,81.53,1014.13,20198.0,89.2,4.037
2026-03-15T08:11:25,24.458,54.420769,60.86,23.83,81.53,1014.13,20198.0,89.2,4.036
2026-03-15T08:11:30,24.458,54.418462,60.67,23.83,81.53,1014.13,20198.0,89.2,4.035
2026-03-15T08:11:35,24.458,54.416154,60.47,23.83,81.53,1014.13,20198.0,89.2,4.034
2026-03-15T08:11:40,24.458,54.413846,60.27,23.83,81.53,1014.13,20198.0,89.2,4.033
2026-03-15T08:11:45,24.458,54.411538,60.07,23.83,81.53,1014.13,20198.0,89.2,4.033
2026-03-15T08:11:50,24.458,54.409231,59.87,23.83,81.53,1014.13,20198.0,89.2,4.032
2026-03-15T08:11:55,24.458,54.406923,59.67,23.83,81.53,1014.13,20198.0,89.2,4.031
2026-03-15T08:12:00,24.458,54.404615,59.48,23.86,81.4,1014.14,20616.0,89.2,4.03
2026-03-15T08:12:05,24.458,54.402308,59.28,23.86,81.4,1014.14,20616.0,89.2,4.029
2026-03-15T08:12:10,24.458,54.4,59.09,23.86,81.4,1014.14,20616.0,89.2,4.028
2026-03-15T08:12:15,24.458,54.397692,58.9,23.86,81.4,1014.14,20616.0,89.2,4.027
2026-03-15T08:12:20,24.458,54.395385,58.72,23.86,81.4,1014.14,20616.0,89.2,4.027
2026-03-15T08:12:25,24.458,54.393077,58.54,23.86,81.4,1014.14,20616.0,89.2,4.026
2026-03-15T08:12:30,24.458,54.390769,58.37,23.86,81.4,1014.14,20616.0,89.2,4.025
2026-03-15T08:12:35,24.458,54.388462,58.2,23.86,81.4,1014.14,20616.0,89.2,4.024
2026-03-15T08:12:40,24.458,54.386154,58.05,23.86,81.4,1014.14,20616.0,89.2,4.023
2026-03-15T08:12:45,24.458,54.383846,57.9,23.86,81.4,1014.14,20616.0,89.2,4.022
2026-03-15T08:12:50,24.458,54.381538,57.76,23.86,81.4,1014.14,20616.0,89.2,4.022
2026-03-15T08:12:55,24.458,54.379231,57.63,23.86,81.4,1014.14,20616.0,89.2,4.021
2026-03-15T08:13:00,24.458,54.376923,57.52,23.89,81.27,1014.15,21034.0,89.2,4.02
2026-03-15T08:13:05,24.458,54.374615,57.41,23.89,81.27,1014.15,21034.0,89.2,4.019
2026-03-15T08:13:10,24.458,54.372308,57.31,23.89,81.27,1014.15,21034.0,89.2,4.018
2026-03-15T08:13:15,24.458,54.37,57.23,23.89,81.27,1014.15,21034.0,89.2,4.018
2026-03-15T08:13:20,24.464,54.37,57.16,23.89,81.27,1014.15,21034.0,89.2,4.017
2026-03-15T08:13:25,24.464,54.372308,57.1,23.89,81.27,1014.15,21034.0,89.2,4.016
2026-03-15T08:13:30,24.464,54.374615,57.06,23.89,81.27,1014.15,21034.0,89.2,4.015
2026-03-15T08:13:35,24.464,54.376923,57.02,23.89,81.27,1014.15,21034.0,89.2,4.014
2026-03-15T08:13:40,24.464,54.379231,57.01,23.89,81.27,1014.15,21034.0,89.2,4.013
2026-03-15T08:13:45,24.464,54.381538,57.0,23.89,81.27,1014.15,21034.0,89.2,4.013
2026-03-15T08:13:50,24.464,54.383846,57.01,23.89,81.27,1014.15,21034.0,89.2,4.012
2026-03-15T08:13:55,24.464,54.386154,57.03,23.89,81.27,1014.15,21034.0,89.2,4.011
2026-03-15T08:14:00,24.464,54.388462,57.06,23.92,81.13,1014.16,21452.0,89.2,4.01
2026-03-15T08:14:05,24.464,54.390769,57.11,23.92,81.13,1014.16,21452.0,89.2,4.009
2026-03-15T08:14:10,24.464,54.393077,57.17,23.92,81.13,1014.16,21452.0,89.2,4.008
2026-03-15T08:14:15,24.464,54.395385,57.24,23.92,81.13,1014.16,21452.0,89.2,4.008
2026-03-15T08:14:20,24.464,54.397692,57.33,23.92,81.13,1014.16,21452.0,89.2,4.007
2026-03-15T08:14:25,24.464,54.4,57.42,23.92,81.13,1014.16,21452.0,89.2,4.006
2026-03-15T08:14:30,24.464,54.402308,57.53,23.92,81.13,1014.16,21452.0,89.2,4.005
2026-03-15T08:14:35,24.464,54.404615,57.65,23.92,81.13,1014.16,21452.0,89.2,4.004
2026-03-15T08:14:40,24.464,54.406923,57.78,23.92,81.13,1014.16,21452.0,89.2,4.003
2026-03-15T08:14:45,24.464,54.409231,57.92,23.92,81.13,1014.16,21452.0,89.2,4.003
2026-03-15T08:14:50,24.464,54.411538,58.07,23.92,81.13,1014.16,21452.0,89.2,4.002
2026-03-15T08:14:55,24.464,54.413846,58.23,23.92,81.13,1014.16,21452.0,89.2,4.001
2026-03-15T08:15:00,24.464,54.416154,58.39,23.95,81.0,1014.17,21870.0,89.2,4.0
2026-03-15T08:15:05,24.464,54.418462,58.56,23.95,81.0,1014.17,21870.0,89.2,3.999
2026-03-15T08:15:10,24.464,54.420769,58.74,23.95,81.0,1014.17,21870.0,89.2,3.998
2026-03-15T08:15:15,24.464,54.423077,58.93,23.95,81.0,1014.17,21870.0,89.2,3.998
2026-03-15T08:15:20,24.464,54.425385,59.11,23.95,81.0,1014.17,21870.0,89.2,3.997
2026-03-15T08:15:25,24.464,54.427692,59.31,23.95,81.0,1014.17,21870.0,89.2,3.996
2026-03-15T08:15:30,24.464,54.43,59.5,23.95,81.0,1014.17,21870.0,89.2,3.995
2026-03-15T08:15:35,24.464,54.432308,59.7,23.95,81.0,1014.17,21870.0,89.2,3.994
2026-03-15T08:15:40,24.464,54.434615,59.9,23.95,81.0,1014.17,21870.0,89.2,3.993
2026-03-15T08:15:45,24.464,54.436923,60.1,23.95,81.0,1014.17,21870.0,89.2,3.993
2026-03-15T08:15:50,24.464,54.439231,60.3,23.95,81.0,1014.17,21870.0,89.2,3.992
2026-03-15T08:15:55,24.464,54.441538,60.5,23.95,81.0,1014.17,21870.0,89.2,3.991
2026-03-15T08:16:00,24.464,54.443846,60.69,23.98,80.87,1014.19,22288.0,89.3,3.99
2026-03-15T08:16:05,24.464,54.446154,60.89,23.98,80.87,1014.19,22288.0,89.3,3.989
2026-03-15T08:16:10,24.464,54.448462,61.08,23.98,80.87,1014.19,22288.0,89.3,3.988
2026-03-15T08:16:15,24.464,54.450769,61.26,23.98,80.87,1014.19,22288.0,89.3,3.988
2026-03-15T08:16:20,24.464,54.453077,61.44,23.98,80.87,1014.19,22288.0,89.3,3.987
2026-03-15T08:16:25,24.464,54.455385,61.61,23.98,80.87,1014.19,22288.0,89.3,3.986
2026-03-15T08:16:30,24.464,54.457692,61.78,23.98,80.87,1014.19,22288.0,89.3,3.985
2026-03-15T08:16:35,24.464,54.46,61.93,23.98,80.87,1014.19,22288.0,89.3,3.984
2026-03-15T08:16:40,24.47,54.46,62.08,23.98,80.87,1014.19,22288.0,89.3,3.983
2026-03-15T08:16:45,24.47,54.457692,62.22,23.98,80.87,1014.19,22288.0,89.3,3.983
2026-03-15T08:16:50,24.47,54.455385,62.35,23.98,80.87,1014.19,22288.0,89.3,3.982
2026-03-15T08:16:55,24.47,54.453077,62.47,23.98,80.87,1014.19,22288.0,89.3,3.981
2026-03-15T08:17:00,24.47,54.450769,62.58,24.01,80.73,1014.2,22706.0,89.3,3.98
2026-03-15T08:17:05,24.47,54.448462,62.67,24.01,80.73,1014.2,22706.0,89.3,3.979
2026-03-15T08:17:10,24.47,54.446154,62.76,24.01,80.73,1014.2,22706.0,89.3,3.978
2026-03-15T08:17:15,24.47,54.443846,62.83,24.01,80.73,1014.2,22706.0,89.3,3.978
2026-03-15T08:17:20,24.47,54.441538,62.89,24.01,80.73,1014.2,22706.0,89.3,3.977
2026-03-15T08:17:25,24.47,54.439231,62.94,24.01,80.73,1014.2,22706.0,89.3,3.976
2026-03-15T08:17:30,24.47,54.436923,62.97,24.01,80.73,1014.2,22706.0,89.3,3.975
2026-03-15T08:17:35,24.47,54.434615,62.99,24.01,80.73,1014.2,22706.0,89.3,3.974
2026-03-15T08:17:40,24.47,54.432308,63.0,24.01,80.73,1014.2,22706.0,89.3,3.973
2026-03-15T08:17:45,24.47,54.43,62.99,24.01,80.73,1014.2,22706.0,89.3,3.973
2026-03-15T08:17:50,24.47,54.427692,62.97,24.01,80.73,1014.2,22706.0,89.3,3.972
2026-03-15T08:17:55,24.47,54.425385,62.94,24.01,80.73,1014.2,22706.0,89.3,3.971
2026-03-15T08:18:00,24.47,54.423077,62.9,24.04,80.6,1014.21,23124.0,89.3,3.97
2026-03-15T08:18:05,24.47,54.420769,62.84,24.04,80.6,1014.21,23124.0,89.3,3.969
2026-03-15T08:18:10,24.47,54.418462,62.77,24.04,80.6,1014.21,23124.0,89.3,3.968
2026-03-15T08:18:15,24.47,54.416154,62.68,24.04,80.6,1014.21,23124.0,89.3,3.968
2026-03-15T08:18:20,24.47,54.413846,62.59,24.04,80.6,1014.21,23124.0,89.3,3.967
2026-03-15T08:18:25,24.47,54.411538,62.48,24.04,80.6,1014.21,23124.0,89.3,3.966
2026-03-15T08:18:30,24.47,54.409231,62.36,24.04,80.6,1014.21,23124.0,89.3,3.965
2026-03-15T08:18:35,24.47,54.406923,62.24,24.04,80.6,1014.21,23124.0,89.3,3.964
2026-03-15T08:18:40,24.47,54.404615,62.1,24.04,80.6,1014.21,23124.0,89.3,3.963
2026-03-15T08:18:45,24.47,54.402308,61.95,24.04,80.6,1014.21,23124.0,89.3,3.963
2026-03-15T08:18:50,24.47,54.4,61.79,24.04,80.6,1014.21,23124.0,89.3,3.962
2026-03-15T08:18:55,24.47,54.397692,61.63,24.04,80.6,1014.21,23124.0,89.3,3.961
2026-03-15T08:19:00,24.47,54.395385,61.46,24.07,80.47,1014.22,23542.0,89.3,3.96
2026-03-15T08:19:05,24.47,54.393077,61.28,24.07,80.47,1014.22,23542.0,89.3,3.959
2026-03-15T08:19:10,24.47,54.390769,61.1,24.07,80.47,1014.22,23542.0,89.3,3.958
2026-03-15T08:19:15,24.47,54.388462,60.91,24.07,80.47,1014.22,23542.0,89.3,3.958
2026-03-15T08:19:20,24.47,54.386154,60.72,24.07,80.47,1014.22,23542.0,89.3,3.957
2026-03-15T08:19:25,24.47,54.383846,60.52,24.07,80.47,1014.22,23542.0,89.3,3.956
2026-03-15T08:19:30,24.47,54.381538,60.32,24.07,80.47,1014.22,23542.0,89.3,3.955
2026-03-15T08:19:35,24.47,54.379231,60.12,24.07,80.47,1014.22,23542.0,89.3,3.954
2026-03-15T08:19:40,24.47,54.376923,59.92,24.07,80.47,1014.22,23542.0,89.3,3.953
2026-03-15T08:19:45,24.47,54.374615,59.72,24.07,80.47,1014.22,23542.0,89.3,3.953
2026-03-15T08:19:50,24.47,54.372308,59.53,24.07,80.47,1014.22,23542.0,89.3,3.952
2026-03-15T08:19:55,24.47,54.37,59.33,24.07,80.47,1014.22,23542.0,89.3,3.951
2026-03-15T08:20:00,24.476,54.37,59.14,24.1,80.33,1014.23,23960.0,89.3,3.95
2026-03-15T08:20:05,24.476,54.372308,58.95,24.1,80.33,1014.23,23960.0,89.3,3.949
2026-03-15T08:20:10,24.476,54.374615,58.76,24.1,80.33,1014.23,23960.0,89.3,3.948
2026-03-15T08:20:15,24.476,54.376923,58.58,24.1,80.33,1014.23,23960.0,89.3,3.948
2026-03-15T08:20:20,24.476,54.379231,58.41,24.1,80.33,1014.23,23960.0,89.3,3.947
2026-03-15T08:20:25,24.476,54.381538,58.24,24.1,80.33,1014.23,23960.0,89.3,3.946
2026-03-15T08:20:30,24.476,54.383846,58.09,24.1,80.33,1014.23,23960.0,89.3,3.945
2026-03-15T08:20:35,24.476,54.386154,57.94,24.1,80.33,1014.23,23960.0,89.3,3.944
2026-03-15T08:20:40,24.476,54.388462,57.8,24.1,80.33,1014.23,23960.0,89.3,3.943
2026-03-15T08:20:45,24.476,54.390769,57.66,24.1,80.33,1014.23,23960.0,89.3,3.943
2026-03-15T08:20:50,24.476,54.393077,57.54,24.1,80.33,1014.23,23960.0,89.3,3.942
2026-03-15T08:20:55,24.476,54.395385,57.44,24.1,80.33,1014.23,23960.0,89.3,3.941
2026-03-15T08:21:00,24.476,54.397692,57.34,24.13,80.2,1014.25,24378.0,89.3,3.94
2026-03-15T08:21:05,24.476,54.4,57.25,24.13,80.2,1014.25,24378.0,89.3,3.939
2026-03-15T08:21:10,24.476,54.402308,57.18,24.13,80.2,1014.25,24378.0,89.3,3.938
2026-03-15T08:21:15,24.476,54.404615,57.12,24.13,80.2,1014.25,24378.0,89.3,3.938
2026-03-15T08:21:20,24.476,54.406923,57.07,24.13,80.2,1014.25,24378.0,89.3,3.937
2026-03-15T08:21:25,24.476,54.409231,57.03,24.13,80.2,1014.25,24378.0,89.3,3.936
2026-03-15T08:21:30,24.476,54.411538,57.01,24.13,80.2,1014.25,24378.0,89.3,3.935
2026-03-15T08:21:35,24.476,54.413846,57.0,24.13,80.2,1014.25,24378.0,89.3,3.934
2026-03-15T08:21:40,24.476,54.416154,57.0,24.13,80.2,1014.25,24378.0,89.3,3.933
2026-03-15T08:21:45,24.476,54.418462,57.02,24.13,80.2,1014.25,24378.0,89.3,3.933
2026-03-15T08:21:50,24.476,54.420769,57.05,24.13,80.2,1014.25,24378.0,89.3,3.932
2026-03-15T08:21:55,24.476,54.423077,57.1,24.13,80.2,1014.25,24378.0,89.3,3.931
2026-03-15T08:22:00,24.476,54.425385,57.15,24.16,80.07,1014.26,24796.0,89.4,3.93
2026-03-15T08:22:05,24.476,54.427692,57.22,24.16,80.07,1014.26,24796.0,89.4,3.929
2026-03-15T08:22:10,24.476,54.43,57.3,24.16,80.07,1014.26,24796.0,89.4,3.928
2026-03-15T08:22:15,24.476,54.432308,57.4,24.16,80.07,1014.26,24796.0,89.4,3.928
