timestamp,latitude,longitude,altitude,temperature,humidity,pressure,light,air_quality,battery_voltage
2026-08-01T08:03:54,24.454119,54.377623,35.53,37.9,48.44,1008.07,17298.9,26.1,3.983
2026-08-01T08:03:56,24.454141,54.377605,30.11,34.81,54.43,1009.36,22919.5,34.0,3.982
2026-08-01T08:03:58,24.454117,54.377603,30.83,36.37,42.88,1008.67,19163.0,31.2,3.981
2026-08-01T08:04:00,,,32.04,,,,,,3.98
2026-08-01T08:04:02,,,29.58,36.61,52.88,1007.17,18348.8,36.6,3.979
2026-08-01T08:04:04,,,38.21,36.74,44.23,1009.16,24065.3,34.4,3.978
2026-08-01T08:04:06,,,35.66,34.18,38.44,1006.18,19969.4,39.1,3.977
2026-08-01T08:04:08,,,37.2,36.61,48.67,1006.66,18606.7,43.7,3.976
2026-08-01T08:04:10,,,37.4,38.01,35.7,1007.15,22494.5,25.7,3.975
2026-08-01T08:04:12,24.45416,54.377649,36.02,33.51,41.54,1009.43,21671.0,26.3,3.974
2026-08-01T08:04:14,24.45413,54.377629,32.24,37.04,43.29,1006.83,24885.5,41.4,3.973
2026-08-01T08:04:16,24.454144,54.37767,36.55,36.62,51.12,1007.93,20647.4,31.4,3.972
2026-08-01T08:04:18,24.454158,54.377628,31.6,34.31,36.77,1006.83,17852.2,42.5,3.971
2026-08-01T08:04:20,24.454149,54.37763,33.25,35.33,45.79,1009.57,22531.9,41.2,3.97
2026-08-01T08:04:22,24.454151,54.377633,34.96,35.88,49.85,1009.34,24540.7,42.5,3.969
2026-08-01T08:04:24,24.454138,54.377661,32.4,35.9,38.22,1008.02,23262.8,44.8,3.968
2026-08-01T08:04:26,24.454181,54.377649,38.97,38.27,36.47,1006.04,19732.4,39.3,3.967
2026-08-01T08:04:28,24.454156,54.377667,38.04,33.62,46.81,1007.67,23566.9,31.6,3.966
2026-08-01T08:04:30,24.454155,54.377657,29.64,38.6,47.11,1009.45,21262.2,29.7,3.965
2026-08-01T08:04:32,24.4542,54.377692,30.26,37.57,54.5,1006.41,19186.1,39.7,3.964
2026-08-01T08:04:34,24.454173,54.377653,39.36,,,,,,3.963
2026-08-01T08:04:36,24.454195,54.377647,30.0,33.95,53.87,1006.45,15609.3,29.9,3.962
2026-08-01T08:04:38,24.454169,54.377659,30.56,36.12,50.74,1006.08,23068.1,41.5,3.961
2026-08-01T08:04:40,24.454164,54.377662,32.65,33.99,38.97,1007.23,16677.0,37.3,3.96
2026-08-01T08:04:42,24.454161,54.377696,38.6,34.36,51.34,1008.74,15884.2,34.3,3.959
2026-08-01T08:04:44,24.454192,54.377659,33.77,37.01,44.63,1009.62,20576.5,39.0,3.958
2026-08-01T08:04:46,24.454212,54.377652,32.01,36.09,41.39,1009.42,17995.6,36.6,3.957
2026-08-01T08:04:48,24.454163,54.377664,34.05,34.73,48.2,1008.13,16035.1,40.8,3.956
2026-08-01T08:04:50,24.454203,54.377661,30.17,35.88,37.19,1006.57,24784.7,38.6,3.955
2026-08-01T08:04:52,24.454175,54.377676,33.07,34.15,45.15,1008.12,17261.4,28.1,3.954
2026-08-01T08:04:54,24.454197,54.377695,31.91,38.44,44.43,1006.85,16340.3,39.4,3.953
2026-08-01T08:04:56,24.454172,54.377706,30.11,36.41,43.64,1009.95,19548.2,37.6,3.952
2026-08-01T08:04:58,24.45418,54.37768,33.78,38.08,36.71,1009.41,17889.7,42.0,3.951
2026-08-01T08:05:00,24.454185,54.377699,34.21,34.74,41.43,1009.95,21564.4,32.1,3.95
2026-08-01T08:05:02,24.454225,54.377687,32.88,35.63,49.76,1008.27,21000.1,25.2,3.949
2026-08-01T08:05:04,24.454227,54.377708,35.23,38.71,48.67,1009.86,15973.1,25.9,3.948
2026-08-01T08:05:06,24.45419,54.377731,34.37,34.12,44.52,1007.42,22550.0,43.1,3.947
2026-08-01T08:05:08,24.454196,54.377697,31.86,33.31,54.42,1008.99,22722.4,25.5,3.946
2026-08-01T08:05:10,24.454183,54.37773,33.95,35.43,43.16,1009.82,18430.4,35.7,3.945
2026-08-01T08:05:12,24.454214,54.377745,35.23,36.32,54.57,1007.32,15523.4,35.0,3.944
2026-08-01T08:05:14,24.454214,54.377702,33.32,38.76,51.88,1009.63,24803.3,45.0,3.943
2026-08-01T08:05:16,24.454238,54.377697,38.0,37.92,35.93,1008.95,20396.6,40.7,3.942
2026-08-01T08:05:18,24.454211,54.377733,38.78,39.05,36.48,1008.36,23515.5,28.5,3.941
2026-08-01T08:05:20,24.45421,54.377724,38.73,34.53,45.84,1008.82,24645.7,27.4,3.94
2026-08-01T08:05:22,24.454242,54.377757,39.26,33.23,35.21,1006.67,18006.7,33.6,3.939
2026-08-01T08:05:24,24.454218,54.377759,33.01,35.55,36.79,1007.81,24950.7,35.1,3.938
2026-08-01T08:05:26,24.454221,54.37775,32.9,36.26,54.98,1007.72,19933.3,34.6,3.937
2026-08-01T08:05:28,24.454252,54.377708,31.38,35.35,35.53,1009.37,19841.0,44.7,3.936
2026-08-01T08:05:30,24.454243,54.377744,38.74,38.27,39.25,1006.93,17558.4,36.6,3.935
2026-08-01T08:05:32,24.454258,54.37775,32.44,37.21,48.04,1008.58,17024.6,35.1,3.934
2026-08-01T08:05:34,24.454249,54.377752,39.46,34.78,43.18,1007.43,22268.4,29.6,3.933
2026-08-01T08:05:36,24.454221,54.37775,30.71,33.51,53.79,1007.47,17412.6,27.0,3.932
2026-08-01T08:05:38,24.454223,54.377744,39.3,36.96,52.53,1006.46,21929.4,35.5,3.931
2026-08-01T08:05:40,24.454267,54.377772,34.6,35.67,43.39,1007.49,22322.7,25.7,3.93
2026-08-01T08:05:42,24.454246,54.377727,34.12,38.23,53.18,1009.3,16978.4,33.0,3.929
2026-08-01T08:05:44,24.454233,54.377785,30.78,,,,,,3.928
2026-08-01T08:05:46,24.454229,54.377775,38.49,33.75,36.56,1009.0,18885.5,25.8,3.927
2026-08-01T08:05:48,24.454263,54.377766,34.33,34.89,52.19,1008.59,24787.5,37.0,3.926
2026-08-01T08:05:50,24.454236,54.37774,36.34,35.27,52.58,1006.45,15797.8,25.7,3.925
2026-08-01T08:05:52,24.454264,54.377744,40.71,36.55,35.24,1008.84,17655.1,32.8,3.924
2026-08-01T08:05:54,24.454279,54.377761,34.52,37.03,36.47,1008.14,15249.5,29.3,3.923
2026-08-01T08:05:56,24.454255,54.37776,38.4,33.74,52.28,1006.37,21137.2,30.3,3.922
2026-08-01T08:05:58,24.454232,54.377778,35.82,34.16,51.16,1009.51,24807.6,40.3,3.921
2026-08-01T08:06:00,24.454237,54.377785,34.22,145.0,43.09,1009.99,15135.3,32.9,3.92
2026-08-01T08:06:02,24.454278,54.377802,39.18,35.83,42.04,1007.16,23998.4,32.3,3.919
2026-08-01T08:06:04,24.45428,54.377756,36.19,34.41,42.26,1008.59,22273.0,41.1,3.918
2026-08-01T08:06:06,24.454253,54.37776,32.13,38.81,51.77,1009.52,20548.7,31.6,3.917
2026-08-01T08:06:08,24.454278,54.377797,32.98,34.13,54.81,1008.93,21941.5,29.2,3.916
2026-08-01T08:06:10,24.454241,54.37778,31.74,39.19,42.09,1006.15,15298.1,26.5,3.915
2026-08-01T08:06:12,24.45429,54.377814,34.82,33.53,46.28,1007.76,17975.4,37.4,3.914
2026-08-01T08:06:14,24.454255,54.377801,35.04,33.6,54.53,1009.0,20368.6,35.5,3.913
2026-08-01T08:06:16,24.454264,54.377816,33.02,34.63,42.9,1007.81,20977.5,43.1,3.912
2026-08-01T08:06:18,24.454251,54.377779,34.37,37.02,51.09,1008.7,15926.3,42.6,3.911
2026-08-01T08:06:20,24.454286,54.377785,32.36,36.09,46.67,1007.05,17248.3,30.2,3.91
2026-08-01T08:06:22,24.454279,54.377837,41.0,34.82,39.17,1007.48,22059.6,34.0,3.909
2026-08-01T08:06:24,24.45429,54.377819,34.12,36.92,44.26,1009.02,22648.1,44.2,3.908
2026-08-01T08:06:26,24.454263,54.377798,41.02,35.41,51.22,1006.34,17562.7,41.4,3.907
2026-08-01T08:06:28,24.454308,54.377805,39.98,35.79,37.82,1006.3,22416.8,39.0,3.906
2026-08-01T08:06:30,24.45426,54.377791,33.9,34.45,41.3,1009.06,16309.7,41.5,3.905
2026-08-01T08:06:32,24.454275,54.377845,31.9,33.8,35.99,1006.84,23785.7,27.8,3.904
2026-08-01T08:06:34,24.454324,54.377834,40.02,38.98,48.63,1009.97,21870.1,35.2,3.903
2026-08-01T08:06:36,24.45428,54.377846,40.96,37.19,44.85,1006.17,19343.9,44.9,3.902
2026-08-01T08:06:38,24.454316,54.377806,36.73,37.58,48.86,1009.43,20735.6,30.5,3.901
2026-08-01T08:06:40,24.454275,54.37784,35.77,33.84,35.9,1008.7,24758.9,35.0,3.9
2026-08-01T08:06:42,24.454296,54.377827,32.79,39.32,50.92,1007.32,19371.6,35.0,3.899
2026-08-01T08:06:44,24.454289,54.377862,41.54,34.99,38.74,1006.07,24677.3,35.0,3.898
2026-08-01T08:06:46,24.454303,54.377815,33.63,35.92,49.58,1009.02,15681.1,35.0,3.897
2026-08-01T08:06:48,24.454301,54.377844,36.87,34.1,41.17,1007.05,21680.7,35.0,3.896
2026-08-01T08:06:50,24.45432,54.37786,36.72,37.48,54.35,1009.57,20256.4,35.0,3.895
2026-08-01T08:06:52,24.454303,54.377822,32.59,36.06,41.2,1009.55,15847.6,35.0,3.894
2026-08-01T08:06:54,24.454298,54.377853,39.5,37.75,44.87,1008.17,15743.1,35.0,3.893
2026-08-01T08:06:56,24.454303,54.377855,40.84,37.2,46.2,1008.07,24861.4,35.0,3.892
2026-08-01T08:06:58,24.454298,54.377849,32.44,34.7,39.21,1008.21,16729.6,35.0,3.891
2026-08-01T08:07:00,24.454313,54.377871,37.35,35.94,47.09,1006.76,17911.3,35.0,3.89
2026-08-01T08:07:02,24.45431,54.377892,41.57,,,,,35.0,3.889
2026-08-01T08:07:04,24.454345,54.377885,35.93,37.62,40.78,1006.09,24622.2,35.0,3.888
2026-08-01T08:07:06,24.454349,54.377847,36.73,34.96,52.09,1006.97,21680.1,35.0,3.887
2026-08-01T08:07:08,24.454323,54.377863,41.34,39.57,43.33,1009.27,23306.6,35.0,3.886
2026-08-01T08:07:10,24.454301,54.3779,36.18,39.44,47.35,1009.49,21387.5,29.7,3.885
2026-08-01T08:07:12,24.454323,54.377852,32.74,39.79,38.41,1008.21,16714.5,35.1,3.884
2026-08-01T08:07:14,24.454356,54.377905,37.7,38.37,51.29,1009.36,15857.6,42.1,3.883
2026-08-01T08:07:16,24.454309,54.377907,38.38,37.74,52.0,1009.06,17937.7,38.1,3.882
2026-08-01T08:07:18,24.454366,54.37787,41.33,37.06,38.64,1008.99,21686.5,36.2,3.881
2026-08-01T08:07:20,24.454349,54.377893,34.56,34.74,49.1,1009.05,16824.8,26.0,3.88
2026-08-01T08:07:22,24.454313,54.377875,33.81,37.04,51.58,1006.65,19976.0,30.5,3.879
2026-08-01T08:07:24,24.454359,54.377887,32.43,34.09,46.17,1008.81,15931.4,25.7,3.878
2026-08-01T08:07:26,24.454364,54.377881,35.44,39.3,44.18,1009.49,20926.8,32.3,3.877
2026-08-01T08:07:28,24.454378,54.377893,32.57,37.05,42.88,1007.03,16200.9,40.5,3.876
2026-08-01T08:07:30,24.454368,54.377928,39.35,38.01,48.01,1006.88,15562.9,40.0,3.875
2026-08-01T08:07:32,24.454361,54.377876,33.54,36.47,36.96,1009.51,16738.3,32.0,3.874
2026-08-01T08:07:34,24.454367,54.377911,35.96,36.11,37.28,1009.39,18469.9,31.4,3.873
2026-08-01T08:07:36,24.454355,54.377927,36.29,37.95,46.09,1009.57,17918.1,30.0,3.872
2026-08-01T08:07:38,24.454331,54.377933,42.52,36.2,40.61,1006.78,23632.3,25.9,3.871
2026-08-01T08:07:40,24.454387,54.377895,39.81,39.76,51.56,1008.27,22834.0,33.3,3.87
2026-08-01T08:07:42,24.454385,54.377902,36.83,35.0,47.6,1009.58,16229.2,43.1,3.869
2026-08-01T08:07:44,24.454357,54.377891,36.73,38.26,52.24,1009.61,21580.1,30.4,3.868
2026-08-01T08:07:46,24.454338,54.377898,34.35,38.11,38.57,1007.19,21794.7,44.5,3.867
2026-08-01T08:07:48,24.454351,54.377939,37.67,38.64,36.35,1007.66,15320.1,33.9,3.866
2026-08-01T08:07:50,24.454389,54.377901,39.66,35.67,47.66,1008.94,22518.2,43.1,3.865
2026-08-01T08:07:52,24.454354,54.377955,35.61,34.16,40.76,1007.56,16247.7,42.4,3.864
2026-08-01T08:07:54,24.454377,54.377903,40.84,35.13,47.56,1007.54,20601.7,34.6,3.863
2026-08-01T08:07:56,24.454363,54.377939,40.15,39.36,49.69,1006.81,18177.9,25.5,3.862
2026-08-01T08:07:58,24.454395,54.377926,38.06,34.25,40.45,1008.13,24103.0,36.3,3.861
2026-08-01T08:08:00,24.454358,54.377939,40.55,38.02,36.86,1008.37,17463.4,26.9,3.86
2026-08-01T08:08:02,24.454355,54.377913,38.87,36.61,45.85,1007.1,19014.8,28.4,3.859
2026-08-01T08:08:04,24.454412,54.377944,35.53,39.41,39.13,1007.39,21554.9,37.3,3.858
2026-08-01T08:08:06,24.454377,54.377946,37.76,39.71,52.56,1009.23,18623.2,32.6,3.857
2026-08-01T08:08:08,24.454391,54.377977,35.37,39.87,35.65,1008.09,21026.6,43.1,3.856
2026-08-01T08:08:10,24.454372,54.37795,41.53,38.67,50.45,1008.35,18737.0,31.0,3.855
2026-08-01T08:08:12,24.454363,54.377983,41.69,35.43,37.94,1009.76,23448.5,32.5,3.854
2026-08-01T08:08:14,24.454392,54.377957,36.24,39.3,43.25,1007.88,22775.2,43.3,3.853
2026-08-01T08:08:16,24.454411,54.377948,37.03,39.4,38.41,1009.3,24936.8,27.6,3.852
2026-08-01T08:08:18,24.454424,54.377961,39.44,40.31,35.06,1009.32,20651.2,27.8,3.851
2026-08-01T08:08:20,24.454413,54.377984,36.63,40.0,36.31,1007.66,23995.1,34.0,3.85
2026-08-01T08:08:22,24.454402,54.377977,39.27,34.42,50.75,1009.46,22288.3,30.5,3.849
2026-08-01T08:08:24,24.454423,54.377998,37.82,40.25,46.2,1006.81,16512.7,28.3,3.848
2026-08-01T08:08:26,24.454429,54.377969,38.07,35.51,44.52,1007.64,24773.3,28.4,3.847
2026-08-01T08:08:28,24.454378,54.377992,42.25,36.31,50.2,1007.42,15909.3,26.6,3.846
2026-08-01T08:08:30,24.454422,54.377995,40.99,38.49,46.51,1006.41,24922.3,37.5,3.845
2026-08-01T08:08:32,24.454383,54.377962,41.3,38.04,53.77,1009.43,18023.9,26.9,3.844
2026-08-01T08:08:34,24.454399,54.377981,37.65,37.91,36.43,1007.83,18486.1,36.4,3.843
2026-08-01T08:08:36,24.454421,54.378007,39.04,40.42,48.77,1006.45,18274.5,26.8,3.842
2026-08-01T08:08:38,24.454431,54.377961,40.64,36.46,46.31,1009.45,15757.4,42.0,3.841
2026-08-01T08:08:40,24.454418,54.377966,39.23,37.58,46.25,1006.32,15477.1,44.4,3.84
2026-08-01T08:08:42,24.454432,54.378011,33.89,34.7,54.8,1007.14,20438.5,40.8,3.839
2026-08-01T08:08:44,24.454431,54.378017,36.19,38.92,48.44,1009.34,21044.7,38.7,3.838
2026-08-01T08:08:46,24.454443,54.377996,40.15,36.02,53.48,1008.14,19325.7,39.5,3.837
